pmid,title,abstract,authors,journal,publication_date,journal_issue_date,doi,pubmed_url,gene_evidence_level,gene_evidence_genes,mitochondrial_process_evidence_level,mitochondrial_process_evidence,senescence_evidence_level,senescence_evidence,model_evidence_level,model_evidence,omics_evidence_level,omics_evidence,biological_score,biological_score_normalized,biological_rank,semantic_similarity,semantic_rank,semantic_normalized,biological_normalized,hybrid_score,hybrid_rank,primary_gene_count,primary_gene_present,core_mito_process_count,direct_mito_senescence,preferred_model_present,multiomics_present,strong_biological_evidence,phd_priority_feature_score,research_priority,source_file,source_batch,pipeline_version,evidence_source,biological_score_source,semantic_model,priority_feature_source,title_feat,O2_multiomics_integration_level,O3_hub_gene_level,O4_core_mito_process_level,O5_mechanistic_connection_level,hybrid_component,mechanistic_component,hub_component,pathway_component,omics_component,model_component,final_phd_priority_score,final_phd_rank,final_priority_category
42250782,"Ferro-aging: A novel paradigm linking iron overload, lipid peroxidation and cellular senescence.","Iron is a double-edged sword in aging, and age-related iron accumulation acts as a critical amplifier, rather than a sole driver, of ageing; disrupted iron homeostasis with progressive iron accumulation drives oxidative stress, mitochondrial damage and inflammaging. Ferroptosis and cellular senescence, two critical aging-related processes, share upstream drivers like oxidative stress and lipid peroxidation. This study proposed the novel ferro-aging paradigm, a cascade pathway where age-related iron overload initiates iron-catalyzed reactive oxygen species production and lipid peroxidation, ultimately inducing cellular senescence and ferroptosis to exacerbate, rather than independently cause, tissue dysfunction and age-related diseases. Iron accumulation in senescent cells stems from dysregulated iron uptake, storage, efflux, impaired ferritinophagy, and critical mitochondrial dysfunction. Senescent cells acquire ferroptosis resistance, leading to persistent tissue accumulation and chronic inflammation. Ferroptosis and senescence interact dynamically and form a positive feedback loop, with lipid peroxidation as the core executor. Ferro-aging participates in multiple age-related diseases of the nervous, cardiovascular, metabolic and skeletal systems. Targeting iron homeostasis, lipid peroxidation, senescent cells, and mitochondrial function provides promising anti-aging interventions. This review clarifies the connotation and mechanism of ferro-aging, and reveals its potential as a unified target for delaying aging and treating age-related diseases.","Shang Gao, Lijie Qi, Wenjun Bai, Jie Zhang, Zhaoyao Xu, Zhaoqi Zhang, Nianhu Li, Wei Liu",Free radical biology & medicine,2026-06-06,2026 Sep,10.1016/j.freeradbiomed.2026.06.012,https://pubmed.ncbi.nlm.nih.gov/42250782/,0,,2,mitochondrial dysfunction,1,cellular senescence;senescent cells,1,cardiovascular,0,,21.0,0.3181818181818182,67,0.59843206,23,0.6928196304724084,0.3125,0.4646278521889633,56,0,0,0,0,0,0,0,0,Moderate,pubmed_articles.csv,batch_001,canonical_literature_v1,phd_evidence_strength_v1,phd_biological_score_v1,sentence-transformers/all-MiniLM-L6-v2,pubmed_phd_priority_features_v1,,0,0,0,2,0.4646278521889633,0.6666666666666666,0.0,0.0,0.0,0.0,32.92864149328038,198,Low
41130360,The brain-joint axis: links between osteoarthritis and neurodegenerative disorders in aging.,"BACKGROUND: Osteoarthritis (OA) and neurodegenerative disorders such as Alzheimer's and Parkinson's diseases are prevalent age-related conditions that severely impair quality of life in the elderly. Growing evidence suggests shared pathological drivers, including chronic low-grade inflammation, oxidative stress, mitochondrial dysfunction, and cellular senescence, link the degeneration of articular cartilage with neuronal loss in the aging brain. AIM OF REVIEW: This review introduces and defines the emerging concept of the ""brain-joint axis"" as a bidirectional communication network integrating neural, endocrine, and immune signaling between the central nervous system (CNS) and joint tissues. By consolidating evidence of systemic crosstalk between OA and neurodegenerative disorders, we highlight how aging-related biological processes simultaneously influence joint and brain homeostasis. KEY SCIENTIFIC CONCEPTS OF REVIEW: We discuss how proinflammatory cytokines (e.g., interleukin-1β, tumor necrosis factor-α) and metabolic stress mediators propagate systemic inflammation that exacerbates both cartilage degradation and neuronal damage. Furthermore, we propose that OA is not merely a localized musculoskeletal disorder but part of a broader systemic neuro-immuno-endocrine network whose dysfunction contributes to neurodegeneration. Indeed, this work delineates the mechanistic framework of the brain-joint axis, emphasizing its translational potential as a therapeutic target to simultaneously mitigate OA progression and neurodegenerative decline.","Mostafa A Rabie, Henning Madry, Magali Cucchiarini, Nesrine S El-Sayed",Journal of advanced research,2025-10-21,2026 Jul,10.1016/j.jare.2025.10.023,https://pubmed.ncbi.nlm.nih.gov/41130360/,0,,2,mitochondrial dysfunction,1,cellular senescence,0,,0,,18.0,0.2727272727272727,99,0.5231731,92,0.5974336565751683,0.375,0.4639734626300673,109,0,0,0,0,0,0,0,0,Moderate,,batch003,,,,,,The brain-joint axis: links between osteoarthritis and neurodegenerative disorders in aging.,0,0,0,2,0.4639734626300673,0.6666666666666666,0.0,0.0,0.0,0.0,32.90573785871902,199,Low
42646271,Visceral Obesity and Its Complications: The Role of Bioelectrical Impedance Analysis in Longevity Medicine.,"Background: Visceral obesity is increasingly recognised not as a simple excess of adipose tissue, but as a systemic pathological condition characterised by profound metabolic, endocrine, and immune dysregulation. Visceral adipose tissue (VAT) operates as an autonomous neuro-immune-endocrine organ whose dysfunctional expansion drives insulin resistance, atherogenesis, and accelerated cellular ageing through mechanisms converging on chronic low-grade sterile inflammation, referred to as inflammaging. Objectives: This narrative review integrates evidence across four domains: (1) the multi-system clinical complications of visceral obesity and the methodological controversies surrounding its measurement; (2) the cellular heterogeneity, immunometabolic reprogramming, and molecular mechanisms through which excess VAT accelerates biological ageing, with a focus on genomic instability, mitochondrial dysfunction, the NAD+/sirtuin regulatory axis, cellular senescence, and inter-organ communication; (3) the role of bioelectrical impedance analysis (BIA)-particularly phase angle-as a non-invasive functional biomarker of biological age and longevity, positioned critically against alternative assessment methods; and (4) current knowledge gaps and priorities for future research. Methods: A narrative review of PubMed/MEDLINE, Google Scholar, and the Cochrane Library was conducted using MeSH terms and free-text keywords including visceral obesity, bioelectrical impedance analysis, phase angle, sarcopenia, inflammaging, mitochondrial dysfunction, cellular senescence, epigenetic clocks, NAD+, sirtuin, and longevity, supplemented by citation-tracking of retrieved reviews. English-language articles published up to April 2025 were considered, prioritising systematic reviews, meta-analyses, and prospective cohort studies; formal risk-of-bias tools and quantitative synthesis were not applied, consistent with a narrative review design. Results and Discussion: BIA-derived phase angle constitutes a macroscopic electrobiological correlate of inflammaging: low phase angle values in visceral obese subjects overlap with those of frail elderly individuals, reflecting impaired membrane integrity, loss of active cell mass, and altered ICW/ECW balance. However, this evidence base remains largely cross-sectional and correlative; the directionality and population-specific calibration of BIA-derived indices constitute the principal unresolved methodological questions. Integration with epigenetic clocks, circulating NAD+ levels, and gut microbiome indices offers a framework for dynamic biological age assessment, though prospective interventional validation is still lacking. Sarcopenic obesity, evaluated through EWGSOP2 combined with BIA-derived skeletal muscle mass index and handgrip dynamometry, represents a critical comorbidity demanding integrated therapeutic targeting. Conclusions: BIA provides a quantitative, accessible correlate for translating cellular metabolic health into clinically actionable parameters, complementary to rather than a replacement for anthropometric and imaging-based methods. Optimising phase angle and reducing VAT through anti-inflammatory nutrition, exercise, and nutraceutical strategies targeting the NAD+/sirtuin and mTOR/AMPK axes constitutes a measurable objective for the promotion of healthy longevity, contingent on the longitudinal, mechanistic studies identified as priorities in this review.","Mario Mariotti, Valentina Merenda, Francesca Arrigoni, Nadia Tamburlin",Metabolites,2026-07-29,2026 Jul 29,10.3390/metabo16080535,https://pubmed.ncbi.nlm.nih.gov/42646271/,0,,2,mitochondrial dysfunction,1,cellular senescence,1,skeletal muscle,0,,21.0,0.3181818181818182,81,0.47804308,120,0.5033613985238854,0.4375,0.4638445594095541,110,0,0,0,0,0,0,0,0,Moderate,,batch003,,,,,,Visceral Obesity and Its Complications: The Role of Bioelectrical Impedance Analysis in Longevity Medicine.,0,0,0,2,0.4638445594095541,0.6666666666666666,0.0,0.0,0.0,0.0,32.90122624600106,200,Low
42541586,Research progress of traditional Chinese medicine interventions for aging-related nervous system diseases.,"Aging-related neurological disorders, including stroke, Alzheimer's disease (AD), Parkinson's disease (PD), epilepsy, and various neuroinflammatory conditions, affect over three billion individuals worldwide and constitute leading causes of morbidity, disability, and socioeconomic burdens. Aging contributes not only to the increased incidence of these disorders but also to their progression through interconnected mechanisms, including endothelial dysfunction, oxidative stress, chronic inflammation, mitochondrial dysfunction, cellular senescence, metabolic imbalance, and gut microbiota dysbiosis. These processes collectively impair neuronal survival, synaptic plasticity, and cognitive and motor functions. Traditional Chinese medicine (TCM), with its characteristic multi-component and multi-target therapeutic strategies, has emerged as a promising approach to counteract age-associated neurological decline. Accumulating preclinical studies suggest that TCM interventions may exert neuroprotective, anti-inflammatory, and antioxidant effects, modulate autophagy, restore metabolic homeostasis, and potentially delay cellular senescence. However, high-quality clinical evidence on safety and efficacy remains limited. This review summarizes current insights into the molecular interplay between aging and neurological disorders and highlights the therapeutic potential of TCM in targeting hallmarks of aging, providing perspectives for integrative prevention and treatment strategies for neurodegenerative and neurovascular diseases.","Xingyuan Du, Ziheng Shen, Yuanhao Xu, Weichu Song, Yanan Guo, Junping Kou, Shuaishuai Gong, Qianqian Ren",Biogerontology,2026-08-01,2026 Aug 01,10.1007/s10522-026-10484-3,https://pubmed.ncbi.nlm.nih.gov/42541586/,0,,2,mitochondrial dysfunction,1,cellular senescence,0,,0,,18.0,0.2727272727272727,99,0.52074516,93,0.5923726838963833,0.375,0.4619490735585533,111,0,0,0,0,0,0,0,0,Moderate,,batch003,,,,,,Research progress of traditional Chinese medicine interventions for aging-related nervous system diseases.,0,0,0,2,0.4619490735585533,0.6666666666666666,0.0,0.0,0.0,0.0,32.83488424121603,201,Low
41850336,The aging cornea: From mechanisms to clinical applications.,"Aging is a multifactorial process characterized by a gradual decline in function, increased susceptibility to diseases, and diminished regenerative capacity. As the primary refractive structure and barrier of the eye, the cornea undergoes significant structural and functional changes during aging, making individuals more prone to various ocular surface diseases. Key age-related corneal changes include epithelial thinning, stromal remodeling with increased collagen cross-linking, endothelial cell loss, and a decline in corneal nerve density and function. These changes are driven by core aging mechanisms such as genomic instability, telomere shortening, mitochondrial dysfunction, cellular senescence, impaired autophagy, stem cell exhaustion, and chronic inflammation. This review systematically explores the clinical manifestations, molecular mechanisms, and potential therapeutic approaches for corneal aging, providing a scientific basis for delaying corneal aging, maintaining ocular health, and preserving visual function.","Xueer Zheng, Yiming Wu, Yuchong Feng, Minqing Cai, Meng Zhang, Liying Zhang, Dan Yang, Ting Mao, Hao Gu, Shangkun Ou",Ageing research reviews,2026-03-16,2026 Jun,10.1016/j.arr.2026.103103,https://pubmed.ncbi.nlm.nih.gov/41850336/,0,,2,mitochondrial dysfunction,1,cellular senescence,0,,0,,18.0,0.2727272727272727,99,0.5192672,95,0.5892919178229475,0.375,0.460716767129179,113,0,0,0,0,0,0,0,0,Moderate,,batch003,,,,,,The aging cornea: From mechanisms to clinical applications.,0,0,0,2,0.460716767129179,0.6666666666666666,0.0,0.0,0.0,0.0,32.791753516187924,202,Low
42665979,Biomaterials for metabolic reprogramming in skeletal disorders.,"Metabolic reprogramming is a central regulator of cell fate and tissue homeostasis. By systematically remodeling metabolic pathways, cells adapt to specific physiological or pathological conditions to support survival and proliferation, often through enhanced glycolysis and lactate accumulation. Emerging evidence suggests that lactate accumulation can drive histone and nonhistone lactylation, thereby reshaping gene regulation and promoting inflammatory activation, matrix catabolism, and cellular senescence, which contribute to the initiation and progression of skeletal disorders such as osteoarthritis, osteoporosis, intervertebral disc degeneration, and rheumatoid arthritis. Importantly, these mechanisms also reveal actionable therapeutic opportunities involving lactate clearance and redox balance, mitochondrial quality control, and epigenetic modulation. Biomaterial-based strategies have emerged as powerful tools for modulating metabolic reprogramming through spatiotemporal and stimuli-responsive regulation. Representative systems include metabolism-responsive nanoparticles, cell-derived systems, composite hydrogels, and scaffold-based platforms. By restoring metabolic homeostasis, such biomaterials offer promising opportunities to slow degeneration and promote tissue regeneration. Overall, biomaterials represent an emerging strategy for modulating metabolic reprogramming in skeletal disorders, although most current evidence remains preclinical, and further mechanistic and translational validation is still needed.","Kaibo Sun, Yuangang Wu, Yuan Liu, Peiting Ma, Bin Shen, Huiqi Xie",Chinese medical journal,2026-08-28,2026 Aug 28,10.1097/CM9.0000000000004285,https://pubmed.ncbi.nlm.nih.gov/42665979/,0,,2,mitochondrial quality control,1,cellular senescence,0,,0,,18.0,0.2727272727272727,75,0.452448,79,0.3973137076543115,0.25,0.3089254830617246,88,0,0,1,0,0,0,0,2,Moderate,pubmed_articles.csv,batch_001,canonical_literature_v1,phd_evidence_strength_v1,phd_biological_score_v1,sentence-transformers/all-MiniLM-L6-v2,pubmed_phd_priority_features_v1,,0,0,1,2,0.3089254830617246,0.6666666666666666,0.0,0.5,0.0,0.0,32.479058573827025,203,Low
42467131,"Microplastics, the gut microbiome and ageing: mechanisms and intervention strategies.","As a pervasive global environmental concern, micro- and nanoplastic (MNPs) pollution leads to widespread systemic human exposure via three main routes: oral ingestion, inhalation, and dermal absorption. Accumulating evidence demonstrates that MNPs are strongly associated with ageing and age-related pathologies, including cardiovascular and neurodegenerative disorders. Meanwhile, the gut microbiome, an intensely studied regulatory mediator, plays a critical role in modulating human ageing. This review systematically summarizes the routes of human exposure to MNPs and their mechanistic links to human ageing. It delineates the interplay among MNPs, the gut microbiome and human ageing, and elucidates how the MNPs-gut microbiome Axis drives oxidative stress, chronic inflammation, cellular senescence, and mitochondrial dysfunction, disrupts epigenetic modulation, and activates core ageing-related pathways such as TLR4/NF-κB, ultimately exacerbating systemic inflammation and organ dysfunction. Furthermore, this review proposes multi-pronged intervention strategies, providing a scientific basis for mitigating MNPs pollution and its associated health risks, and offering novel theoretical insights for the development of anti-ageing interventions.","Zixuan Li, Yuxin Li, Tan Yurong, Wu Guojun",Environmental geochemistry and health,2026-07-17,2026 Jul 17,10.1007/s10653-026-03370-x,https://pubmed.ncbi.nlm.nih.gov/42467131/,0,,2,mitochondrial dysfunction,1,cellular senescence,1,cardiovascular,0,,21.0,0.3181818181818182,81,0.4546986,131,0.4547004861947303,0.4375,0.4443801944778921,118,0,0,0,0,0,0,0,0,Moderate,,batch003,,,,,,"Microplastics, the gut microbiome and ageing: mechanisms and intervention strategies.",0,0,0,2,0.4443801944778921,0.6666666666666666,0.0,0.0,0.0,0.0,32.21997347339289,204,Low
41760079,"Heart failure in the elderly: epidemiology, mechanisms, and management.","There is no consensus on an age cut-off for being considered elderly, but the majority of patients with heart failure (HF) have an advanced age. The lifetime risk for developing HF is ∼25%, with a sharp increase in incidence after the age of 70. The lifetime risk for men and women is almost equal, but women exhibit a higher propensity towards developing HF with preserved ejection fraction, whereas men are more prone to HF with reduced ejection fraction. During the biological ageing process, several systemic and local pathophysiological alterations impact the myocardium, including impaired autophagy and proteostasis, mitochondrial dysfunction, and oxidative stress, as well as cellular senescence, clonal haematopoiesis of indeterminate potential, and chronic low-grade inflammation or inflammaging. Collectively, these changes compromise cardiac energy homeostasis and promote cell loss and dysfunction, increasing the risk of HF. Despite their relevance, these ageing-related mechanisms are hitherto not addressed by guideline-recommended medical therapy. Guideline-recommended medical therapy remains the cornerstone of HF treatment across age groups, including in elderly patients who tolerate it. However, a high burden of comorbidities and several features specific to advanced age, such as low blood pressure and frailty, often preclude full-dose guideline-recommended medical therapy. Similarly, the risk-benefit ratio of device therapies needs careful consideration in light of competing non-cardiac risks due to comorbidities that are prevalent in this population. Finally, HF is a mortal condition, and advanced care planning and end-of-life decisions should be discussed in a timely manner in elderly patients.","Rudolf A de Boer, Mahmoud Abdellatif, Johann Bauersachs, Veronique L Roger",European heart journal,,2026 Jun 23,10.1093/eurheartj/ehag110,https://pubmed.ncbi.nlm.nih.gov/41760079/,0,,2,mitochondrial dysfunction,1,cellular senescence,0,,0,,18.0,0.2727272727272727,99,0.49667257,106,0.5421940467399463,0.375,0.4418776186959785,119,0,0,0,0,0,0,0,0,Moderate,,batch003,,,,,,"Heart failure in the elderly: epidemiology, mechanisms, and management.",0,0,0,2,0.4418776186959785,0.6666666666666666,0.0,0.0,0.0,0.0,32.13238332102591,205,Low
41887334,Testicular aging revisited: Current understanding of mechanisms and emerging interventions.,"Male reproductive aging is a complex physiological process characterized by progressive deterioration in spermatogenesis, hormonal imbalance, and increased susceptibility to infertility and genetic disorders. This review comprehensively summarizes the pivotal molecular mechanisms underlying testicular aging, with emphasis on mitochondrial dysfunction, oxidative stress, DNA damage, autophagy impairment, chronic inflammation, cellular senescence, and dysregulated apoptosis. Accumulating evidence indicates that age-related declines in Sertoli and Leydig cell function disrupt the blood-testis barrier (BTB), impair steroidogenesis, and compromise germ cell support, ultimately leading to reduced sperm quantity and quality. Furthermore, we highlight emerging therapeutic strategies targeting these pathways, including antioxidant agents, DNA repair enhancers, autophagy modulators, and anti-inflammatory compounds. This review provides a mechanistic framework for understanding male reproductive aging and identifies promising targets for intervention to delay testicular aging and preserve fertility in aging men.","Feng Jiang, Xianglong Wang, Na Wang, Dong Niu, Huaming Xi",Ageing research reviews,2026-03-24,2026 Jun,10.1016/j.arr.2026.103111,https://pubmed.ncbi.nlm.nih.gov/41887334/,0,,2,mitochondrial dysfunction,1,cellular senescence,0,,0,,18.0,0.2727272727272727,99,0.4959119,107,0.5406084515079508,0.375,0.4412433806031803,120,0,0,0,0,0,0,0,0,Moderate,,batch003,,,,,,Testicular aging revisited: Current understanding of mechanisms and emerging interventions.,0,0,0,2,0.4412433806031803,0.6666666666666666,0.0,0.0,0.0,0.0,32.11018498777798,206,Low
42065350,"Do menopausal symptoms signal early biological aging? Mitochondrial, endocrine and clinical insights.","The menopausal transition represents a pivotal period in female aging, marked by profound endocrine, metabolic and cellular shifts. Increasing evidence indicates that menopausal symptoms - vasomotor instability, sleep disturbances, fatigue and cognitive complaints - are more than consequences of estrogen withdrawal, and may serve as a potential clinical indicator of biological aging. Experimental and clinical data suggest that declining estrogen signaling contributes to mitochondrial dysfunction, inflammation and telomere attrition, processes that are closely linked to cellular senescence and tissue deterioration. In addition to estrogen decline, the menopausal transition involves broader endocrine changes. Rising follicle stimulating hormone (FSH) levels, alteration in androgen balance and cortisol dysregulation of the hypothalamic-pituitary-adrenal axis may influence metabolic regulation, musculoskeletal health, stress physiology and body composition. Through these mechanisms, menopausal hormonal changes may contribute to increased cardiometabolic, musculoskeletal and neurocognitive vulnerability in midlife women. Clinical observations increasingly show that severe menopausal symptoms are associated with adverse cardiometabolic profiles, vascular dysfunction and markers of accelerated biological aging. Sleep disturbances and fatigue may further exacerbate metabolic dysregulation and systemic vulnerability, while cognitive complaints may reflect neuroinflammatory and vascular processes associated with aging. By restoring estrogen signaling, menopausal hormone therapy alleviates menopausal symptoms and may influence biological pathways involved in aging. Whether these effects translate into a modification of the aging trajectory remains unclear.","Juan E Blümel, Peter Chedraui, María S Vallejo",Climacteric : the journal of the International Menopause Society,2026-05-01,2026 Jun,10.1080/13697137.2026.2663898,https://pubmed.ncbi.nlm.nih.gov/42065350/,0,,2,mitochondrial dysfunction,1,cellular senescence,0,,0,,18.0,0.2727272727272727,99,0.4932165,112,0.5349899659776667,0.375,0.4389959863910666,121,0,0,0,0,0,0,0,0,Moderate,,batch003,,,,,,"Do menopausal symptoms signal early biological aging? Mitochondrial, endocrine and clinical insights.",0,0,0,2,0.4389959863910666,0.6666666666666666,0.0,0.0,0.0,0.0,32.031526190354,207,Low
42680955,"Frailty assessment in naturally aged mouse models: classification, limitations, and future directions.","Naturally aged mice provide an important platform for studying frailty because functional decline emerges during biological aging rather than through acute injury or artificial manipulation. This review critically examines major frailty assessment tools used in aged mice, including the mouse frailty index, mouse frailty phenotype, physical function score/vitality score, mouse social frailty index, and mouse cognitive frailty index. We compare their conceptual foundations, scoring procedures, dimensional coverage, reproducibility, mortality associations, intervention responsiveness, and translational correspondence with clinical models such as the Fried phenotype and deficit accumulation frailty index. We also discuss how biological mechanisms linked to the hallmarks of aging, including inflammaging, immunosenescence, mitochondrial dysfunction, cellular senescence, altered nutrient sensing, and impaired stress resilience, may contribute to frailty development. Current instruments capture complementary aspects of frailty but differ in their dependence on subjective observation, cohort-specific thresholds, testing conditions, and validation across sex, strain, laboratory, and outcome. Digital phenotyping, longitudinal trajectories, secondary prognostic models, and measures of latent vulnerability may extend current approaches, but these strategies remain exploratory. Alternative weighting systems and the proposed distinction between pre-frailty and subclinical frailty require prospective validation before they can be considered standardized methods. Clear separation of established instruments from conceptual future directions will improve methodological rigor and translational relevance.","Fujue Ji, Sihan Li, Lei Yang",GeroScience,2026-09-02,2026 Sep 02,10.1007/s11357-026-02500-8,https://pubmed.ncbi.nlm.nih.gov/42680955/,0,,2,mitochondrial dysfunction,2,cellular senescence,0,,0,,24.0,0.3636363636363636,59,0.5172653,53,0.5285191012505537,0.375,0.4364076405002214,60,0,0,0,1,0,0,0,5,Moderate,pubmed_articles.csv,batch_001,canonical_literature_v1,phd_evidence_strength_v1,phd_biological_score_v1,sentence-transformers/all-MiniLM-L6-v2,pubmed_phd_priority_features_v1,,0,0,0,2,0.4364076405002214,0.6666666666666666,0.0,0.0,0.0,0.0,31.940934084174412,208,Low
42464641,From cell to disease: Regulatory networks and mechanisms of super‑enhancers in aging (Review).,"Aging is accompanied by a gradual loss of cellular function and systemic weakening of the homeostasis of multiple tissues, leading to a variety of age‑related diseases and eventual mortality. Super‑enhancers are a distinct class of cis‑regulatory elements with strong transcriptional activation properties; they are bound by a large number of key transcription factors and cofactors, and possess distinct characteristic modification marks of enhancers. The past decade has seen an exponential growth in the field of super‑enhancer research, partly because of the strong transcriptional activity of super‑enhancers. Super‑enhancers are notably activated in response to aging or aging‑related factors, and serve a pivotal role in aging and aging‑related diseases by modulating key biological processes, including cell proliferation, differentiation and senescence. In the present review, the changes in super‑enhancers under aging‑related stimuli are initially discussed. The mechanistic contributions of super‑enhancers to cellular senescence from the perspective of DNA damage and mitochondrial dysfunction, two hallmarks of aging, are then systematically summarized. Furthermore, the pathogenic involvement of super‑enhancer dysregulation in specific age‑related disorders, including atherosclerosis and type Ⅱ diabetes, is explored, highlighting the potential of super‑enhancers as therapeutic targets. Finally, the current challenges and prospects of super‑enhancers within the context of aging biology are discussed, aiming to provide novel theoretical guidance for the treatment of age‑associated diseases.","Xiaodan Wang, Weiqian Deng, Shuangxi Tu, Haojun Tang, Kai Yin, Xiao Zhu",Molecular medicine reports,2026-07-17,2026 Sep,10.3892/mmr.2026.13964,https://pubmed.ncbi.nlm.nih.gov/42464641/,0,,2,mitochondrial dysfunction,1,cellular senescence,0,,0,,18.0,0.2727272727272727,75,0.6028875,20,0.7018384843716673,0.25,0.4307353937486669,62,0,0,0,0,0,0,0,0,Moderate,pubmed_articles.csv,batch_001,canonical_literature_v1,phd_evidence_strength_v1,phd_biological_score_v1,sentence-transformers/all-MiniLM-L6-v2,pubmed_phd_priority_features_v1,,0,0,0,2,0.4307353937486669,0.6666666666666666,0.0,0.0,0.0,0.0,31.742405447870002,209,Low
42463241,Muscle satellite cells and aging.,"Aging is associated with a progressive decline in skeletal muscle mass and function, contributing to reduced physical capacity in older adults. Central is the deterioration of satellite cells, our tissue-resident muscle stem cells, which participate in adaptation, repair, and regeneration of skeletal muscle. Evidence from in vitro, murine, and human studies indicates an age-related reduction in satellite cell content, notably within type II muscle fibers, alongside impairments in myogenic potential. There is no single causative mechanism behind satellite cell age-related dysfunction, but a convergence of morphological changes and intrinsic and extrinsic factors that affect satellite cell dynamics and its niche. Intrinsic factors such as signaling pathways, cellular senescence, impaired autophagy, mitochondrial dysfunction, and epigenetic modifications can impact satellite cell function. Concurrently, extrinsic factors can impact the satellite cell niche and their function such as systemic circulating factors and vasculature and extracellular matrix remodeling. These age-related alterations can diminish regenerative capacity, blunt hypertrophic responses, and impair recovery from disuse or injury. Satellite cell dysfunction is a pivotal contributor to age-related skeletal muscle decline, frailty, and the quality of life in older adults. Despite growing insights from in vitro and animal models, the key mechanistic changes that underlie human satellite cell dysfunction with age are not fully understood. Improved characterization of age-related satellite cell changes in humans is essential to preserving muscle health across the lifespan.","Amanda L Johnson, Ryan T Bevington, Samuel Rumelski, Natasha Kassamali, Gianni Parise",American journal of physiology. Cell physiology,2026-07-16,2026 Aug 01,10.1152/ajpcell.00232.2026,https://pubmed.ncbi.nlm.nih.gov/42463241/,0,,2,mitochondrial dysfunction,1,cellular senescence,1,skeletal muscle,0,,21.0,0.3181818181818182,81,0.4354096,137,0.4144931079229901,0.4375,0.428297243169196,124,0,0,0,0,0,0,0,0,Moderate,,batch003,,,,,,Muscle satellite cells and aging.,0,0,0,2,0.428297243169196,0.6666666666666666,0.0,0.0,0.0,0.0,31.657070177588526,210,Low
42034933,Therapeutic potential of plant-derived exosome-like nanovesicles as a phytomedicine in age-related diseases.,"Plant-derived exosome-like nanovesicles (PDEVs) are emerging as breakthrough platforms for the treatment of age-related diseases (ARDs). These endogenous nanocarriers contain a variety of bioactive molecules, including microRNAs, proteins, lipids, and phytochemicals, which play crucial roles in therapy. PDEVs have strong potential to treat chronic inflammation, oxidative stress, cellular senescence, and mitochondrial dysfunction, all of which are related to aging. Their pleiotropic effects support wide therapeutic applications in neurodegenerative, cardiovascular, and metabolic diseases; sarcopenia; cachexia; and skin ageing. PDEVs have several advantages over synthetic nanoparticles and mammalian exosome-like nanovesicles, including good biocompatibility, low immunogenicity, and excellent in vivo stability. Being of natural origin, they can be produced on a large scale at low cost, and drugs can be effectively delivered via various routes, including oral, intravenous, and intramuscular routes. However, translating PDEVs into the clinic presents several challenges, including mass production, batch-to-batch consistency, standardized isolation and characterization methods, and regulatory issues. By combining natural plant compounds with modern nanomedicines, safe, effective, and targeted therapies for complex ARDs can be developed. However, oral delivery faces key limitations due to gastrointestinal barriers, including acidic pH, enzymatic degradation, bile salts, and mucus layers, which can compromise vesicle stability and bioavailability. Variability in intestinal uptake and microbiota interactions further affects therapeutic consistency. Protective strategies, including encapsulation, enteric coating, and surface engineering, may enhance stability and absorption. Emerging approaches such as ligand-functionalized PDEVs, hybrid nanovesicles, and stimuli-responsive delivery systems offer safer and more precise therapeutic options, improving targeting, controlled release, and translational potential.","Md M N Azim, Young Keun Lee, Md Jahangir Alam, Jong-Hoon Kim, Jun Hong Park",Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,2026-04-24,2026 Jun,10.1016/j.biopha.2026.119441,https://pubmed.ncbi.nlm.nih.gov/42034933/,0,,2,mitochondrial dysfunction,1,cellular senescence,1,cardiovascular,0,,21.0,0.3181818181818182,81,0.43252552,138,0.4084813242366424,0.4375,0.4258925296946569,128,0,0,0,0,0,0,0,0,Moderate,,batch003,,,,,,Therapeutic potential of plant-derived exosome-like nanovesicles as a phytomedicine in age-related diseases.,0,0,0,2,0.4258925296946569,0.6666666666666666,0.0,0.0,0.0,0.0,31.572905205979655,211,Low
